ObjectID,Meter Number,Status,Pay By Cell Number,Meter_Hours,Parking_Facility_Name,Facility,Borough,On_Street,Side_of_Street,From_Street,To_Street,Latitude,Longitude,X,Y,Location
6642,2293005,Active,214241,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,Boston Road,E,Fenton Avenue,Corsa Avenue,40.8765231985249,-73.8476257967533,"1,026,388.55153756","258,655.469287142",POINT (-73.847625796753 40.876523198525)
14740,1403120,Active,102256,3HR Com Mon-Fri 1000-1600 /2HR Pas Sat 0900-1900,,On Street,Manhattan,10 Avenue,E,West 53 Street,West 54 Street,40.7668868590142,-73.9900621068866,"987,002.82256639","218,674.477070808",POINT (-73.990062106887 40.766886859014)
5003,3029624,Active,310307,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,5 Avenue,W,Douglass Street,DeGraw Street,40.6780286850065,-73.979446796074,"989,950.887536392","186,301.215373889",POINT (-73.979446796074 40.678028685007)
1179,4152069,Active,412843,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Court Square,W,Jackson Avenue,Dead End,40.745652932224,-73.943538672545,"999,894.921782136","210,943.152310386",POINT (-73.943538672545 40.745652932224)
11610,4152123,Retired,415498,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,50 Avenue,N,Vernon Boulevard,Jackson Avenue,40.7425613528478,-73.953031518197,"997,265.14456138","209,815.238555729",POINT (-73.953031518197 40.742561352848)
8302,1243005,Active,103787,3HR Com Mon-Sat 0700-1000 /2HR Pas Mon-Sat 1000-2200,,On Street,Manhattan,MulBerry Street,W,Canal Street,Hester Street,40.7173275184702,-73.9984965985773,"984,666.756044298","200,618.279915556",POINT (-73.998496598577 40.71732751847)
3151,4193050,Active,406571,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,National Street,W,Roosevelt Avenue,41 Avenue,40.7494302683613,-73.8629512264363,"1,022,222.80626014","212,344.019915476",POINT (-73.862951226436 40.749430268361)
3940,3043051,Active,313779,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,Flatbush Avenue,W,East 26 Street,Farragut Road,40.6366856425093,-73.9518981390282,"997,600.389953882","171,241.790112227",POINT (-73.951898139028 40.636685642509)
8775,1023137,Active,101063,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,Hester Street,N,Ludlow Street,Essex Street,40.715701632316,-73.9901423295887,"986,982.699247047","200,026.070141971",POINT (-73.990142329589 40.715701632316)
5585,3493087,Active,332721,2 HR Pas Mon-Fri 0900-1900,,On Street,Brooklyn,51 Street,S,New Utrecht Avenue,12 Avenue,40.6350652962826,-73.9952985592471,"985,554.88911055","170,647.823780477",POINT (-73.995298559247 40.635065296283)
7378,2053041,Active,208499,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,East Tremont Avenue,N,LaFontaine Avenue,Monterey Avenue,40.8465430138456,-73.8948094909316,"1,013,353.1907973","247,713.351079553",POINT (-73.894809490932 40.846543013846)
4904,3333123,Active,319143,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,East 59 Street,E,Avenue N,Avenue O,40.6192828115866,-73.9181924591725,"1,006,961.12320089","164,908.414327562",POINT (-73.918192459172 40.619282811587)
7147,5023024,Active,506207,2 HR Pas Mon-Sat 0800-1900,,On Street,Staten Island,Bay Street,E,Victory Boulevard,Ferry Terminal Drive,40.6387707735819,-74.0756248029568,"963,261.435994133","172,006.854198888",POINT (-74.075624802957 40.638770773582)
10886,1433198,Inactive,102967,3HR Com Mon-Fri 0700-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,,On Street,Manhattan,East 51 Street,S,Lexington Avenue,Park Avenue,40.757403972727,-73.9726830603014,"991,817.941545054","215,220.573873639",POINT (-73.972683060301 40.757403972727)
12755,4343117,Active,425072,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,51 Street,W,Hobart Street,31 Avenue,40.7573474061867,-73.9077362904114,"1,009,810.94656947","215,212.2461344",POINT (-73.907736290411 40.757347406187)
9396,1443018,Retired,102478,3HR Com Mon-Fri 0600-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,,On Street,Manhattan,West 39 Street,S,7 Avenue,8 Avenue,40.7549473378685,-73.9904158930143,"986,905.298811302","214,324.507096231",POINT (-73.990415893014 40.754947337869)
2715,4443014,Active,454691,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Rockaway Boulevard,S,93 Street,94 Street,40.6808579100349,-73.8457223891791,"1,027,040.48428881","187,368.996374816",POINT (-73.845722389179 40.680857910035)
3721,4043060,Active,463077,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Queens Boulevard,S,Union Turnpike,Union Turnpike,40.7142212628873,-73.8314219109067,"1,030,983.47213772","199,531.541275397",POINT (-73.831421910907 40.714221262887)
8905,1113083,Active,100470,3HR Pas Mon-Fri 1800-2200 /3HR Pas Sat 1000-2200,,On Street,Manhattan,Water Street,W,Fletcher Street,Maiden Lane,40.7063439654453,-74.0058945578446,"982,615.707652971","196,616.690149724",POINT (-74.005894557845 40.706343965445)
14189,1503039,Active,114432,2 HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,Frederick Douglass Boulevard,E,West 114 Street,West 115 Street,40.8034188393968,-73.9559960105796,"996,432.534349978","231,987.228004307",POINT (-73.95599601058 40.803418839397)
11292,4053023,Active,469274,3HR Pas Mon-Sat 0830-1900,,On Street,Queens,Austin Street,S,Yellowstone Boulevard,71 Avenue,40.7221690026369,-73.8504268783185,"1,025,709.9475798","202,417.57421723",POINT (-73.850426878318 40.722169002637)
9419,1443044,Inactive,102727,3HR Com Mon-Fri 0700-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,,On Street,Manhattan,West 38 Street,N,Avenue of the Americas,5 Avenue,40.7516936794015,-73.9843256065297,"988,592.838743299","213,139.337222472",POINT (-73.98432560653 40.751693679402)
6427,3583009,Active,325525,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,Fulton Street,S,Lincoln Avenue,Nichols Avenue,40.6844975537881,-73.8690361297844,"1,020,572.20096555","188,684.49439998",POINT (-73.869036129784 40.684497553788)
9935,1443486,Inactive,103768,3HR Com Mon-Fri 0800-1800,,On Street,Manhattan,East 28 Street,N,Park Avenue South,Lexington Avenue,40.7431544216872,-73.983554347798,"988,807.112264886","210,028.250924975",POINT (-73.983554347798 40.743154421687)
14216,2103027,Active,212254,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,Jerome Avenue,E,East Burnside Avenue,East 181 Street,40.8554182869029,-73.9057578607511,"1,010,320.61385722","250,943.500787228",POINT (-73.905757860751 40.855418286903)
8918,1133004,Inactive,106689,2HR Pas Mon-Sat 0800-1900,,On Street,Manhattan,East 14 Street,S,Avenue A,Avenue B,40.7301128181421,-73.9798373822313,"989,838.182053134","205,276.998944566",POINT (-73.979837382231 40.730112818142)
9266,1413018,Active,103573,2HR Pas Mon-Sat 0800-2200,,On Street,Manhattan,7 Avenue South,E,Waverly Place,Charles Street,40.7352401354883,-74.0017554976992,"983,763.491446644","207,144.403018147",POINT (-74.001755497699 40.735240135488)
9907,1443456,Inactive,105181,3HR Com Mon-Sat 0800-1800,,On Street,Manhattan,West 28 Street,N,8 Avenue,7 Avenue,40.7478041063987,-73.9945790885181,"985,752.037010223","211,721.898456305",POINT (-73.994579088518 40.747804106399)
9899,1443448,Active,106499,3HR Com Mon-Fri 0800-1800,,On Street,Manhattan,West 29 Street,N,7 Avenue,8 Avenue,40.7484170959936,-73.9941144424501,"985,880.767067716","211,945.238560811",POINT (-73.99411444245 40.748417095994)
2711,4443162,Active,445963,2 HR Pas Mon-Fri 1000-1600 /2 HR Pas Sat 0900-1900,,On Street,Queens,Cross Bay Boulevard,E,Pitkin Avenue,Linden Boulevard,40.6735780226992,-73.843056907198,"1,027,784.53430989","184,718.042031065",POINT (-73.843056907198 40.673578022699)
9697,1503030,Active,112268,2 HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,West 124 Street,N,Frederick Douglass Boulevard,Adam C Powell Boulevard,40.809229140306,-73.9509318387211,"997,833.367834389","234,104.870422557",POINT (-73.950931838721 40.809229140306)
12290,4063071,Active,438457,2 HR Pas Mon-Sat 1900-2400,,On Street,Queens,40 Road,N,Prince Street,Main Street,40.7585860944229,-73.8310208984351,"1,031,063.46115097","215,695.232045054",POINT (-73.831020898435 40.758586094423)
1082,4512461,Active,437911,2 HR Pas Mon-Fri 0730-1900,,On Street,Queens,Main Street*W S/R,W,72 Drive,73 Avenue,40.7251116706598,-73.8212006469273,"1,033,808.92383589","203,504.86108464",POINT (-73.821200646927 40.72511167066)
11246,1433888,Active,104773,3HR Com Mon-Sat 1000-1600,,On Street,Manhattan,East 57 Street,S,3 Avenue,2 Avenue,40.7597313798719,-73.9665167844639,"993,525.935176298","216,069.117124066",POINT (-73.966516784464 40.759731379872)
5909,3463015,Active,309169,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,13 Avenue,E,79 Street,78 Street,40.618363027376,-74.0093456131892,"981,655.467447475","164,562.846121058",POINT (-74.009345613189 40.618363027376)
11764,1083085,Active,111962,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,West 85 Street,S,Broadway,West End Avenue,40.787790843438,-73.9774946754644,"990,482.077418894","226,291.147204891",POINT (-73.977494675464 40.787790843438)
11774,1193020,Active,112954,2HR Com Mon-Fri 0700-1600 /2HR Pas Mon-Fri 1600-1900 /2HR Pas Sat 0900-1900,,On Street,Manhattan,Lexington Avenue,E,East 86 Street,East 85 Street,40.7790579714439,-73.9557997350102,"996,491.351817638","223,111.75264506",POINT (-73.95579973501 40.779057971444)
11472,1033048,Active,113777,2HR Com Mon-Fri 1000-1600 /2HR Pas Mon-Fri  1600-1900 /2HR Pas Sat 0900-1900,,On Street,Manhattan,Columbus Avenue,W,West 95 Street,West 94 Street,40.7918770976101,-73.9683631204089,"993,010.210485965","227,780.691469893",POINT (-73.968363120409 40.79187709761)
8859,1173015,Retired,101351,2HR Pas Mon-Sat 1000-2200,,On Street,Manhattan,7 Avenue,E,Central Park South,West 58 Street,40.7664404308187,-73.9792360797291,"990,001.699114561","218,512.354035482",POINT (-73.979236079729 40.766440430819)
4621,3183046,Active,309243,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,Smith Street,W,2 Place,1 Place,40.6796783791065,-73.9953069031679,"985,551.702437133","186,901.612467065",POINT (-73.995306903168 40.679678379107)
11992,1263044,Active,114095,3HR Com Mon-Fri 1000-1400 /2HR Pas Sat 0900-1900,,On Street,Manhattan,1 Avenue,E,East 78 Street,East 79 Street,40.7719698035509,-73.9528124615413,"997,320.074241549","220,529.726969227",POINT (-73.952812461541 40.771969803551)
5479,3543052,Active,305173,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,86 Street,N,West 7 Street,West 8 Street,40.5928146824484,-73.978569212703,"990,201.90015772","155,255.514013976",POINT (-73.978569212703 40.592814682448)
6272,3433003,Active,319402,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,Church Avenue,S,East 95 Street,East 96 Street,40.655226125671,-73.916067483949,"1,007,538.50393589","178,004.087283149",POINT (-73.916067483949 40.655226125671)
15401,1403172,Active,103123,,,,Manhattan,,,,,40.7631997090279,-73.9883834424054,"987,467.995192468","217,331.183825642",POINT (-73.988383442405 40.763199709028)
8719,1023062,Retired,104262,2HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,Ludlow Street,E,Delancey Street,Broome Street,40.7185300006387,-73.9890975516589,"987,272.199652299","201,056.565456316",POINT (-73.989097551659 40.718530000639)
7532,2013091,Active,206129,2 HR Pas Mon-Sat 0830-1900,,On Street,Bronx,East 188 Street,S,Tiebout Avenue,Marion Avenue,40.8603597971138,-73.89437705521,"1,013,466.7634048","252,747.473557234",POINT (-73.89437705521 40.860359797114)
1814,3013619,Active,300121,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Joralemon Street,N,Court Street,Clinton Street,40.692811588105,-73.992640957857,"986,290.741313383","191,686.473632231",POINT (-73.992640957857 40.692811588105)
906,1208028,Active,114794,1HR Com Mon-Sat 0800-1200 /2HR Pas Mon-Sat 1200-1900,,On Street,Manhattan,3 Avenue,W,East 86 Street,East 87 Street,40.7791709466037,-73.9538719217778,"997,025.241825968","223,153.188585803",POINT (-73.953871921778 40.779170946604)
9471,1443099,Active,103827,3HR Com Mon-Fri 0600-1900,,On Street,Manhattan,West 39 Street,N,8 Avenue,9 Avenue,40.7560694342212,-73.9928044592365,"986,243.507483974","214,733.259887651",POINT (-73.992804459236 40.756069434221)
6650,2293033,Active,203779,2 HR Pas Mon-Sat 0800-1900,,On Street,Bronx,East Gunhill Road,S,Knapp Street,Fenton Avenue,40.8694994207068,-73.8445696589423,"1,027,238.25554681","256,097.918627977",POINT (-73.844569658942 40.869499420707)
405,1369637,Active,113284,2 HR Pas Mon-Sat 0830-1900,,On Street,Manhattan,Amsterdam Avenue,E,West 157 Street,West 158 Street,40.8331617694636,-73.9416931175863,"1,000,385.08648422","242,825.959607646",POINT (-73.941693117586 40.833161769464)
5289,3493011,Active,315790,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,New Utrecht Avenue,W,71 Street,72 Street,40.6185794576569,-73.9992405108378,"984,460.848975807","164,641.5598744",POINT (-73.999240510838 40.618579457657)
14752,1183082,Active,101311,3HR Com Mon-Sat 0800-1900,,On Street,Manhattan,East 61 Street,S,Park Avenue,Madison Avenue,40.7646252439747,-73.9701111055298,"992,529.58349447","217,851.752338305",POINT (-73.97011110553 40.764625243975)
13001,4423123,Active,439486,2 HR Pas Mon-Sat 0830-1900,,On Street,Queens,188 Street,W,Horace Harding Expwy.,64 Avenue,40.7394129838854,-73.7861804487903,"1,043,502.95300423","208,737.014990389",POINT (-73.78618044879 40.739412983885)
5879,3313009,Retired,304946,1Hr Pas 0800-1900 Mon-Thur/4Hr Pas 0800-1900 Fri,,On Street,Brooklyn,Avenue M,S,East 19 Street,Ocean Avenue,40.6184567698347,-73.9554158777899,"996,627.442424715","164,600.010416806",POINT (-73.95541587779 40.618456769835)
1695,3091474,Active,303948,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,5 Avenue,W,88 Street,89 Street,40.6200629074873,-74.0275276120174,"976,607.969012305","165,183.219552234",POINT (-74.027527612017 40.620062907487)
2299,4233008,Active,424398,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,36 Avenue,S,32 Street,33 Street,40.7559710231848,-73.9285673905289,"1,004,040.26191664","214,705.392817393",POINT (-73.928567390529 40.755971023185)
3023,4283091,Active,441822,2 HR Pas Mon-Sat 0800-1900,,On Street,Queens,Sanford Avenue,N,163 Street,162 Street,40.7603060248691,-73.8038373308909,"1,038,592.89983222","216,337.553266972",POINT (-73.803837330891 40.760306024869)
2930,4233056,Active,426447,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,29 Street,W,Broadway,31 Avenue,40.7629881356832,-73.926838247327,"1,004,517.18222263","217,262.350958064",POINT (-73.926838247327 40.762988135683)
10286,1443924,Retired,104461,3HR Com Mon-Sat 1000-1600 /5HR Pas Mon-Sat 1900-2400,,On Street,Manhattan,East 42 Street,S,5 Avenue,Madison Avenue,40.7530399584107,-73.9800436031629,"989,779.123772308","213,630.071477219",POINT (-73.980043603163 40.753039958411)
12887,4433018,Active,430725,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,179 Street,W,75 Avenue,Union Turnpike,40.7267718666781,-73.7892425690707,"1,042,665.47108339","204,129.416594058",POINT (-73.789242569071 40.726771866678)
13609,4333126,Active,455789,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,254 Street,E,Northern Boulevard,Pembroke Avenue,40.7714177679524,-73.734362653345,"1,057,827.12612747","220,436.642509729",POINT (-73.734362653345 40.771417767952)
1687,3091485,Active,315224,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,5 Avenue,E,88 Street,86 Street,40.6207068293958,-74.0268063451809,"976,808.274057895","165,417.755172387",POINT (-74.026806345181 40.620706829396)
13934,3013086,Active,300105,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Dekalb Avenue,N,Ashland Place,Flatbush Avenue Extension,40.6899685667434,-73.9807327415342,"989,593.245207056","190,651.179442972",POINT (-73.980732741534 40.689968566743)
5104,3493016,Active,322851,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,New Utrecht Avenue,W,77 Street,78 Street,40.6140833919126,-74.0005164251029,"984,106.620681643","163,003.524764642",POINT (-74.000516425103 40.614083391913)
10862,1433164,Active,105290,3HR Com Mon-Fri 0700-1800 /6HR Pas Mon-Fri 1800-2400 /6HR Pas Sat 0800-2400,,On Street,Manhattan,West 48 Street,S,7 Avenue,6 Avenue,40.7587819485189,-73.9817974266047,"989,292.774351299","215,721.959353805",POINT (-73.981797426605 40.758781948519)
9838,1443382,Active,103789,3HR Com Mon-Fri 0800-1800,,On Street,Manhattan,West 31 Street,N,Avenue of the Americas,7 Avenue,40.7483384325167,-73.9900973672507,"986,993.819303557","211,916.679234728",POINT (-73.990097367251 40.748338432517)
14324,1263069,Active,111091,2 HR Pas Mon-Sat 0900-1900,,On Street,Manhattan,2 Avenue,E,East 111 Street,East 110 Street,40.7935958810204,-73.9401439965788,"1,000,823.62005597","228,410.984172553",POINT (-73.940143996579 40.79359588102)
14494,4243102,Active,444983,2 HR Pas Mon-Sat 0830-1600,,On Street,Queens,Hillside Avenue,S,184 Street,184 Place,40.7141320837603,-73.7772423109545,"1,046,003.27674372","199,532.60065648",POINT (-73.777242310954 40.71413208376)
1969,2162813,Active,209872,2 HR Pas Mon-Sat 0900-1900,,On Street,Bronx,St. Raymond's Avenue,S,Williamsbridge Road,Blondell Avenue,40.8434599297532,-73.8449338749095,"1,027,154.31673831","246,610.568180144",POINT (-73.844933874909 40.843459929753)
5108,3493006,Active,301850,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,14 Avenue,E,64 Street,63 Street,40.6254717372063,-73.9983754325984,"984,700.964965388","167,152.602752566",POINT (-73.998375432598 40.625471737206)
2114,4081913,Active,423550,2 HR Pas Mon-Sat 0900-1600,,On Street,Queens,Sutphin Boulevard,E,89 Avenue,88 Avenue,40.704249897602,-73.8089056968142,"1,037,233.36679013","195,911.495365888",POINT (-73.808905696814 40.704249897602)
8867,1113012,Active,102166,2HR Pas Mon-Sat 0700-2200,,On Street,Manhattan,6 Avenue,W,White Street,Walker Street,40.7194977745929,-74.0052840949328,"982,785.250292882","201,409.011273727",POINT (-74.005284094933 40.719497774593)
3711,4043002,Retired,402286,2 HR Pas Mon-Sat 0730-1900,,On Street,Queens,Queens Boulevard *S S/R,N,Ascan Avenue,75 Avenue,40.7191811879025,-73.8392414645271,"1,028,812.40987881","201,334.51535973",POINT (-73.839241464527 40.719181187903)
10258,1443780,Inactive,103244,2HR Pas Mon-Sat 0800-1500,,On Street,Manhattan,East 25 Street,N,Lexington Avenue,Park Avenue South,40.7412906454001,-73.9848704143772,"988,442.545736805","209,349.152217567",POINT (-73.984870414377 40.7412906454)
4490,3043153,Active,309115,2 HR Pas Mon-Sat 0900-1900,,On Street,Brooklyn,Nostrand Avenue,W,Avenue J,Avenue K,40.6245981581829,-73.9465517473082,"999,086.936521471","166,838.856988981",POINT (-73.946551747308 40.624598158183)
10068,1443629,Active,104945,3HR Com Mon-Fri 0700-1900,,On Street,Manhattan,Park Avenue South,W,East 26 Street,East 25 Street,40.7419168538496,-73.9852408887412,"988,339.845482886","209,577.282338724",POINT (-73.985240888741 40.74191685385)
3012,4283061,Active,445250,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Northern Boulevard,N,164 Street,Station Road,40.7612127535756,-73.8023706459596,"1,038,998.46923105","216,668.816712067",POINT (-73.80237064596 40.761212753576)
4661,3183061,Active,338187,2 HR Pas Mon-Sat 0800-1900,,On Street,Brooklyn,Smith Street,E,Butler Street,Baltic Street,40.6844290893241,-73.9919591618263,"986,480.091000304","188,632.501065642",POINT (-73.991959161826 40.684429089324)
5458,3543084,Active,309092,2 HR Pas Mon-Sat 0830-1900,,On Street,Brooklyn,Avenue X,N,Stryker Street,McDonald Avenue,40.590249478386,-73.973440552746,"991,626.548883215","154,321.33543615",POINT (-73.973440552746 40.590249478386)
2708,4443130,Active,442934,2 HR Pas Mon-Sat 0900-1900,,On Street,Queens,Cross Bay Boulevard,W,161 Avenue,162 Avenue,40.6551288525848,-73.8390735218702,"1,028,901.8348968","177,998.506257564",POINT (-73.83907352187 40.655128852585)
